"Cakra Buana",(2015),"Drama,Music,Musical","https://m.media-amazon.com/images/M/MV5BZTI4NzkwNGItNTNkMC00MDhhLThlOTYtMGQ0NDljMzBlNjcwXkEyXkFqcGdeQXVyNzY2NzM0MTI@._V1_UX67_CR0,0,67,98_AL_.jpg"
"3: Alif, Lam, Mim",(2015),"Action,Drama,Thriller","https://m.media-amazon.com/images/M/MV5BNGU0YWEwOTUtOTFkOC00M2M2LTkwNTYtYmQ2ODhlNTYwMDIwXkEyXkFqcGdeQXVyMzYzOTYxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg"
"The Wedding & Bebek Betutu",(2015),"Comedy","https://m.media-amazon.com/images/M/MV5BMTc5MDkxNjY5Nl5BMl5BanBnXkFtZTgwNzk4ODA3NjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Cai Lan Gong",(2015),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Misterius",(2015),"Horror","https://m.media-amazon.com/images/M/MV5BMzY2MzJkNjQtYTc1Ny00Njc0LThmYzQtZThkMTIwOTdhMTIzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjUzMTk4MDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Kakak",(2015),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Train Station",(I) (2015),"Crime,Drama,Mystery","https://m.media-amazon.com/images/M/MV5BMTY0NTM4MDE5NF5BMl5BanBnXkFtZTgwNzUyNjk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Badoet",(2015),"Horror,Thriller","https://m.media-amazon.com/images/M/MV5BN2MxODJjMWItNzdlNi00ZjVkLTgzYjItNmUyNTY3ZGU0OTljXkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Heart Beat",(2015),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"SkakMat",(2015),"Action","https://m.media-amazon.com/images/M/MV5BNTk0N2VmY2MtODQ0OC00NGVmLTg1ODAtZTExZTIzZDViNTkzXkEyXkFqcGdeQXVyNjc4NTQxNjg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Warisan Olga",(2015),"Comedy","https://m.media-amazon.com/images/M/MV5BMmIzZTM3NzMtZjk1Ny00ZTM4LWI4YzktZDBhNjg1ZWU0YTFiXkEyXkFqcGdeQXVyOTI1ODMxNTc@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Midnight",(IV) (2015),"Comedy","https://m.media-amazon.com/images/M/MV5BNmViY2FiMjUtMjZkYi00YmJjLTg1YmYtZTE3OWJkZmQ5NDkwXkEyXkFqcGdeQXVyMzM5NjMxMDM@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Segi3Hati",(2015),"Romance","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Nay",(2015),"Drama","https://m.media-amazon.com/images/M/MV5BYTY2OWQ0ZjktYjRmNy00OGY2LTlhYzYtZjFkMDM0MzY0YmQ3XkEyXkFqcGdeQXVyODIxMjM4MDk@._V1_UY98_CR2,0,67,98_AL_.jpg"
"Black Honeymoon",(2015),"Thriller","https://m.media-amazon.com/images/M/MV5BZDE2ZTE0YjktZGRiYS00ZGZjLWFiNjctNzdmMzUxMDI1MjcyXkEyXkFqcGdeQXVyNjAxMDY2NTc@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Love You... Love You Not",(2015),"Comedy,Drama,Romance","https://m.media-amazon.com/images/M/MV5BZjZiZGVlNzktNmQ3MC00MjFmLTk1NTAtMDEyOTYxMDJmNGU2XkEyXkFqcGdeQXVyMzUwMDU2MjM@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Single",(II) (2015),"Comedy","https://m.media-amazon.com/images/M/MV5BMTg5MjA0MTIyNV5BMl5BanBnXkFtZTgwNDMxOTEyNzE@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Bulan Terbelah di Langit Amerika",(2015),"Drama","https://m.media-amazon.com/images/M/MV5BMGY3MWI1NWItOWUzNy00NjNmLWExNDktNDQ4ZGQ4NGZmNzI0XkEyXkFqcGdeQXVyNDA5NDc2MDc@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Negeri Van Oranje",(2015),"Drama","https://m.media-amazon.com/images/M/MV5BMjM3NTI0Mjk1MV5BMl5BanBnXkFtZTgwMDg2NDAyNzE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Sunshine Becomes You",(2015),"Comedy,Drama,Romance","https://m.media-amazon.com/images/M/MV5BZjhjNzRjNzMtNzc5ZS00MGYyLWE3NjQtYzkyMWQyMzc3YmYyXkEyXkFqcGdeQXVyMzYzOTYxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg"
"9 Hari 9 Malam",(2015),"Adventure","https://m.media-amazon.com/images/M/MV5BMDJlMmQ0YWEtMDlmNy00NWVhLTkxOTMtMGI1NDViM2ZjYTQyXkEyXkFqcGdeQXVyMjMxNjQ4MDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Fragment",(III) (2015),"Drama","https://m.media-amazon.com/images/M/MV5BNjMwZTYzYzktMmY4YS00MjNlLWJjNWUtMjVjZjkzYjBmODExXkEyXkFqcGdeQXVyNTI4ODg2Mjc@._V1_UY98_CR40,0,67,98_AL_.jpg"
"From Seoul to Jakarta",(2015),"Drama","https://m.media-amazon.com/images/M/MV5BMTk5MTk4OTM4NF5BMl5BanBnXkFtZTgwODg0NjEzNTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Flutter Echoes and Notes Concerning Nature",(2015),"",""
"Tears of Ghost",(2015),"Thriller","https://m.media-amazon.com/images/M/MV5BMjI4MDAyMjc3Ml5BMl5BanBnXkFtZTgwMzMxNzM2NjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Last Migration",(2015),"Adventure,Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"#66",(2015),"Action","https://m.media-amazon.com/images/M/MV5BMzE2NmI2NGYtYWVkMS00OGEwLWFhYjUtZTliMjBkMDQ3ZjUzXkEyXkFqcGdeQXVyMjAyODIyMTc@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Melancholy Is a Movement",(2015),"Drama","https://m.media-amazon.com/images/M/MV5BYTNlZmYxNDQtYTcyYy00MWYyLTgwMzAtY2IzMmYwODk5YjMwXkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"About a Woman",(2015),"Drama","https://m.media-amazon.com/images/M/MV5BYmZlMTIxZTctNGFmMC00ZWIwLTk0ODYtODBjM2RjZTg3ODcyXkEyXkFqcGdeQXVyNjgyMjA0MDA@._V1_UY98_CR55,0,67,98_AL_.jpg"
"Silent Hero(Es)",(2015),"Drama","https://m.media-amazon.com/images/M/MV5BZDlhZDMxN2QtZTgzMC00OTMzLTgzNmYtMTAzYTQ0YmIxODU3XkEyXkFqcGdeQXVyNDE3OTM5NjM@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Ngenest",(2015),"Comedy","https://m.media-amazon.com/images/M/MV5BNzhiNWQxZjItNmEyNS00ZmZiLWE0YzktMjVhY2RkMWNmMmNmXkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Hantu Cantik Kok Ngompol",(2016),"Horror","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Tausiyah Cinta",(2016),"Romance","https://m.media-amazon.com/images/M/MV5BMmIxY2Y2OTItODFkNS00MGZjLWI4NzAtMDQ2ODZhMWQyMjNmXkEyXkFqcGdeQXVyNDQyNTEyMzY@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Ketika Mas Gagah Pergi the Movie",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BNGMxZDI0Y2MtZjA1Ni00YjlmLWI0YTgtNDk1ZWI2NTFjYmIzXkEyXkFqcGdeQXVyNjYxMDA4MDQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Surat dari Praha",(2016),"Drama,Musical,Romance","https://m.media-amazon.com/images/M/MV5BZjMxNTFiZTctMzdlOC00NDk0LWJkM2QtYTljMmM4ZTE4ZDY2XkEyXkFqcGdeQXVyNTM2NTg3Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Talak 3",(2016),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BN2JiOThkMWUtMDg5Ni00ZjEyLTg4YjAtZjY5M2QxZDYzNzIzXkEyXkFqcGdeQXVyMzk4NjMxOTg@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Aach... Aku Jatuh Cinta",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BNDkxMzdiZDItYjgwYy00NWEyLWIzODItMDRjZDY5MzJjNGZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzAzMTYyNTE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Terjebak Nostalgia",(2016),"Drama,Romance","https://m.media-amazon.com/images/M/MV5BYmYzYjdiODAtYmZlMy00ZDYzLTkyMDUtZTA0MmRiOGRhNWYyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzI3MDE4NTU@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Jagoan Instan",(2016),"Comedy","https://m.media-amazon.com/images/M/MV5BMzgzNDg4NzMtYzIxOS00NzEwLWIyNWQtYzc3MTVhYzdhMzAyXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"I Am Hope",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BMDI0N2ZmN2UtNDM0OS00YWUxLWFkZGMtY2E4Zjg2ZjNjY2JiXkEyXkFqcGdeQXVyNjY2OTA0MDg@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Jingga",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BYjdlYzg2NDEtNjI3My00MmY4LThhYzQtZGFkMzA5ZjRmYmFhL2ltYWdlXkEyXkFqcGdeQXVyNzEyNTczMTA@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Stay with Me",(I) (2016),"Drama","https://m.media-amazon.com/images/M/MV5BNDJjMzdkMWItNjcyNC00MTc4LWEzM2EtMDEzZmMzYzNkMWNjXkEyXkFqcGdeQXVyMTM0Mzk2MTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Comic 8: Casino Kings - Part 2",(2016),"Action,Comedy","https://m.media-amazon.com/images/M/MV5BMTEwNjkzODU5ODReQTJeQWpwZ15BbWU4MDMwMTU3Nzcx._V1_UY98_CR1,0,67,98_AL_.jpg"
"Pesantren Impian",(2016),"Drama,Mystery,Thriller","https://m.media-amazon.com/images/M/MV5BNGM5M2RiYzEtMjEzZS00ZDU3LWJhMTQtMzE0MzkzNDA5ZjUyL2ltYWdlXkEyXkFqcGdeQXVyNzEyNTczMTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Iseng",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BZmFjYzk1YjYtZjhmZC00MDVmLTkwZmUtOGUwNzIyYjJiZDE0XkEyXkFqcGdeQXVyNTUxMjI3MTU@._V1_UY98_CR2,0,67,98_AL_.jpg"
"Romansa: gending cinta di tanah turki",(2016),"Drama","https://m.media-amazon.com/images/G/01/imdb/images/nopicture/67x98/film-2500266839._CB470041825_.png"
"Romansa(Gending Cinta di Tanah Turki)",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BNThlZGIwZDQtZTY4Yy00OTZmLWE1YjYtNGM1ZTRhMGJhZmZmXkEyXkFqcGdeQXVyNzIwNzU2ODc@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Wa'alaikumussalam Paris",(2016),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BZjI3OGY3NTMtYTJlMy00MGEwLTllODUtZGFiZWRjMWM4NGExXkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Midnight Show",(II) (2016),"Action,Crime,Horror","https://m.media-amazon.com/images/M/MV5BYWQxNjNhMmUtY2FhMC00NzU4LWJjMzctMWNjZDdmY2M4NzIzXkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Super Didi",(2016),"Comedy,Drama,Family","https://m.media-amazon.com/images/M/MV5BODYzZDUyMzktZGZhYS00MzU4LThhMGEtZjVmYjk1Y2Q3OTJjXkEyXkFqcGdeQXVyNjM0MzY5NDg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Gila Jiwa: Illogically Sane",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BZmZhMmI0ODUtNmU3MS00Mjg5LTlkNWUtNzU1YmUyOTQ4MWIyXkEyXkFqcGdeQXVyNjkwMjY5OTA@._V1_UY98_CR2,0,67,98_AL_.jpg"
"Juara",(2016),"Action","https://m.media-amazon.com/images/M/MV5BMDc0MzNkOTgtMmRkYS00MDBhLWExYmItZDdjMzQwYWRmOGI3XkEyXkFqcGdeQXVyMTAyOTQ3OTQ3._V1_UX67_CR0,0,67,98_AL_.jpg"
"Surat cinta untuk kartini",(2016),"Drama,History","https://m.media-amazon.com/images/M/MV5BODRmMWYwNDUtZTZiZi00NzMxLWFkNjktNzkyNmMzZTJjNGFjXkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"My Journey: Mencari Mata Air",(2016),"Adventure","https://m.media-amazon.com/images/M/MV5BNTkzM2Y2NzctMjkxOC00OWI5LWI5NjAtNTU5YzQzOWFkOGZjXkEyXkFqcGdeQXVyNTg4NTUwMDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Ada Apa dengan Cinta? 2",(2016),"Comedy,Drama,Romance","https://m.media-amazon.com/images/M/MV5BYjg4YTdhYWMtMTIxZC00OGZmLWJjNjgtZmViOThkNmVjMTk4XkEyXkFqcGdeQXVyMzY3MDU4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Kurung Manuk (Bird Cage)",(2016),"Sci-Fi","https://m.media-amazon.com/images/M/MV5BNGVmZTEwZjQtMDA5NC00YzJjLTljZDktNjI5NWM1ZjgwZWE5XkEyXkFqcGdeQXVyNjUzNTgwNTc@._V1_UX67_CR0,0,67,98_AL_.jpg"
"The Window",(I) (2016),"Drama","https://m.media-amazon.com/images/M/MV5BMmEzZTZhZjItNzU1NC00OWU3LWJkZjMtMTg3Y2MyY2VhMzhjXkEyXkFqcGdeQXVyNjU4MDEzNTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"The Fabulous Udin",(2016),"Adventure,Comedy,Drama","https://m.media-amazon.com/images/M/MV5BNzQ0NDhjNzktYzhiYy00ODQzLWFjY2EtY2UzMzMwNTY0MTg2XkEyXkFqcGdeQXVyNzg2Mjk1ODY@._V1_UY98_CR15,0,67,98_AL_.jpg"
"My Stupid Boss",(2016),"Comedy","https://m.media-amazon.com/images/M/MV5BMzk1YzRkNmMtMTEzMC00MzhiLThhMWQtNzE2YzgzYWVmYzZhXkEyXkFqcGdeQXVyNjIwMTgzMTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Sabtu Bersama Bapak",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BNTlkMTUzYjMtNmU3My00OTEyLWFiZWQtMjNkYTVmNzRmYTMzXkEyXkFqcGdeQXVyNjIwMTgzMTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Aisyah: Biarkan Kami Bersaudara",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BNmYyZGIzZWUtZjg2Yi00MTBhLWI5YmEtYTExODAzOTY0NGM5XkEyXkFqcGdeQXVyMjgwMTE5NTQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Sundul Gan: The Story of Kaskus",(2016),"Biography,Comedy,Drama","https://m.media-amazon.com/images/M/MV5BZTdlYTk4ZjgtMjM3Ni00MTRlLTk3YjUtNjYyM2Q4NDVmZGJjXkEyXkFqcGdeQXVyNjc0MTk4MzI@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Indera ke Enam",(2016),"Thriller","https://m.media-amazon.com/images/M/MV5BODQzY2E1NzYtZmE3Yi00NDc0LWIxNmUtYjU1ZjJlNmZiYmMwXkEyXkFqcGdeQXVyMjIyNDU1OTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Rudy Habibie (Habibie & Ainun 2)",(2016),"Drama,Romance","https://m.media-amazon.com/images/M/MV5BZDA5MjM1NzYtODVhYS00ODBhLWExZjMtMTY2ZjNkMGQ1NDkzXkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Jilbab Traveler: Love Sparks in Korea",(2016),"Drama,Romance","https://m.media-amazon.com/images/M/MV5BMDc1ZGEwYjItOWY4MS00ZGI1LTg3MjgtNmMyZTRhYjNmYjJlXkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Koala Kumal",(2016),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BNWExM2RlZjUtOTdjOC00M2EzLWE2NzUtZTRhYTAyYTFmY2Q5XkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"I Love You from 38000 Feet",(2016),"Romance","https://m.media-amazon.com/images/M/MV5BMWU0NGU0ZWUtYzVjZi00NGNmLThhNWQtMzZkN2QyZTQ1ZGQ5XkEyXkFqcGdeQXVyNjgwNjMxMDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Bangkit!",(2016),"Action","https://m.media-amazon.com/images/M/MV5BM2U3NDYzYzUtODQ0NC00MWI0LTkzZDEtYWQ3MmZkOWMxNWIzXkEyXkFqcGdeQXVyMjgwMTE5NTQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
"3 Srikandi",(2016),"Biography,Sport","https://m.media-amazon.com/images/M/MV5BNjJkMzU4MDUtZTU2MS00NDlkLWEyOWEtZmNkNDZjOWExYWM1XkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Interchange",(2016),"Fantasy,Thriller","https://m.media-amazon.com/images/M/MV5BYzk2MTRjYjQtYzA2YS00NDQzLWI1NWEtMjU2M2E3YjU0ODdiXkEyXkFqcGdeQXVyNTcwMzkyNDE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Istirahatlah kata-kata",(2016),"Adventure,Biography,Drama","https://m.media-amazon.com/images/M/MV5BNmNjNjBiYjQtNzUzMi00Y2Q1LWJlMDMtNjkxMjE4MTA3YmYyXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UY98_CR15,0,67,98_AL_.jpg"
"Winter in Tokyo",(2016),"Romance","https://m.media-amazon.com/images/M/MV5BOWQ3MzdlYTQtZjdmMi00MWMzLTgxMWUtNzhkYjQ3Njc0ZmQ3XkEyXkFqcGdeQXVyNzkzODk2Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Vlog Fest 2016",(2016),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BMGQ0MDQ4NGItNjNhMy00NzU2LTk2OTYtOWRlMjIxNjg2N2ZhXkEyXkFqcGdeQXVyNjczNTIwNTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Triangle the Dark Side",(2016),"Action","https://m.media-amazon.com/images/M/MV5BZjQwYjNmZDgtMDZiZS00OGM2LWEwZjQtM2QyOGQ3Nzk0ODk4XkEyXkFqcGdeQXVyNjY5NDY4OTQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Uang Panai' Maha(R)L",(2016),"Comedy,Drama,Romance","https://m.media-amazon.com/images/M/MV5BMzk0ZTEyNmUtYTY2My00MDg4LTk4ODMtYWY5OWQ5Y2UwZDNkXkEyXkFqcGdeQXVyNjc5NTAyMDA@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Aku Ingin Ibu Pulang",(2016),"Drama,Family","https://m.media-amazon.com/images/M/MV5BOTYxMWJhZTctZDdlMS00Yjc0LWE3YzAtYWZlNTI3YzcxNWE1XkEyXkFqcGdeQXVyOTI1ODMxNTc@._V1_UY98_CR0,0,67,98_AL_.jpg"
"Algojo: Perang Santet",(2016),"Action","https://m.media-amazon.com/images/M/MV5BMjg0ZTE3ZTctNjQ5Zi00ZTY4LTk3MzYtODMyYmE1NjE1MDhhXkEyXkFqcGdeQXVyMTM0Mzk2MTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Warkop DKI Reborn: Jangkrik Boss Part 1",(2016),"Comedy","https://m.media-amazon.com/images/M/MV5BZjYwMGM0NGMtOTM4Zi00OTNhLTgwZTItNzYwMzc5YzE4ZjJhXkEyXkFqcGdeQXVyNjIwMTgzMTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Headshot",(II) (2016),"Action,Drama,Thriller","https://m.media-amazon.com/images/M/MV5BMjI2MzU2ODQ4M15BMl5BanBnXkFtZTgwOTgxMTU5OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Firegate",(2016),"Adventure,Fantasy,Horror","https://m.media-amazon.com/images/M/MV5BYzY2MzgwNjUtYTRmOS00NDE2LWFlY2UtNmJkNTgwZWNjNWVhXkEyXkFqcGdeQXVyMTE4OTcyMA@@._V1_UX67_CR0,0,67,98_AL_.jpg"
"The Promise",(VI) (2016),"Thriller","https://m.media-amazon.com/images/M/MV5BZTE3YmRlY2MtM2Q3MC00ZDU3LTkzZjUtYmYwOTZjZTFmMzM0XkEyXkFqcGdeQXVyMjIyNDU1OTg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Athirah",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BMzk1MzEwZDUtYWY1ZC00ZjI2LWFiNTgtZDM5Y2FkNmJlZDc4XkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Spy in Love",(2016),"Action,Romance","https://m.media-amazon.com/images/M/MV5BNGU1M2Q0OTUtNTU3My00ZTkyLWJhN2YtY2U5N2VjMDhiNDQ4XkEyXkFqcGdeQXVyNTgwMDk2NTc@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Pinky Promise",(II) (2016),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BMDc2OGFmY2ItZWI3OC00OGIwLWIxY2YtMjFkNGU3ODlhZjc5XkEyXkFqcGdeQXVyMzUwMDU2MjM@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Wonderful Life",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BOTFiYWU0YjItMmFjYS00ODkzLWFjZGQtNzY5ZjIxMjE3MmUyXkEyXkFqcGdeQXVyODkyNTY3NTM@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Dear Love",(2016),"Romance","https://m.media-amazon.com/images/M/MV5BNDg5MzZhMTgtMzIzZi00MzYwLTkwNGYtNzYwZDVlZTUwNDRhL2ltYWdlXkEyXkFqcGdeQXVyNjg0ODcyNTY@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Me Vs Mami",(2016),"Comedy","https://m.media-amazon.com/images/M/MV5BNTAyYTJjYjAtYzc4Mi00OWM4LWExMmUtYTI5MDllMDM0ZTY4XkEyXkFqcGdeQXVyNDI2OTQyNDI@._V1_UY98_CR40,0,67,98_AL_.jpg"
"Salawaku",(2016),"",""
"Ini Kisah Tiga Dara",(2016),"",""
"The Doll",(III) (2016),"Horror,Thriller","https://m.media-amazon.com/images/M/MV5BNzU4MzM1ZjItNmE2Yi00NTRjLWFhNjMtZjdlZGRmZjA4NjAxXkEyXkFqcGdeQXVyMzYzOTYxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Catatan Dodol Calon Dokter",(2016),"Comedy,Drama,Romance","https://m.media-amazon.com/images/M/MV5BZjAxOTM2ZDUtZTM3Mi00NDQ3LWI2ZGQtZTUwMWRmNWZhZGI5XkEyXkFqcGdeQXVyNzM3NDk3NzA@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Sunya",(2016),"Drama,Fantasy,Mystery","https://m.media-amazon.com/images/M/MV5BMDBiYzdkOTktMDE4Yy00N2JlLWFlNWYtMzhiYjFkZjkyOWI5L2ltYWdlXkEyXkFqcGdeQXVyMjI1NDIxNzI@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Terpana",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BZmY4NDJlMGEtZWVkYi00Y2RjLWI2YzMtNzJlOGEyOGJmNjk0XkEyXkFqcGdeQXVyNjU3MzA0NjE@._V1_UY98_CR3,0,67,98_AL_.jpg"
"Shy Shy Cat",(2016),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BM2ZiMDJkZmMtZWFhOS00ZTNiLWFkYTctOWI1YWE4ODgzODkyXkEyXkFqcGdeQXVyNjY2MjYxOTY@._V1_UY98_CR53,0,67,98_AL_.jpg"
"Apakah Cinta Sudah Mati",(2016),"Fantasy","https://m.media-amazon.com/images/M/MV5BNzU2ZmQwZjUtZmQ0OS00MmMzLThjZTMtNDJjODAzNDEwMmYzXkEyXkFqcGdeQXVyNzI1NTQwNDg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Ziarah",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BNDQzZjc1YTAtNmE4Zi00NzYzLWIyMWItOGFiYjgzNWJkZThlXkEyXkFqcGdeQXVyNzc4MjU5MDA@._V1_UY98_CR45,0,67,98_AL_.jpg"
"Adrenaline",(2016),"Horror","https://m.media-amazon.com/images/M/MV5BYmE5NTljYmEtYzM1Ny00Mzc5LWFkZWQtOWMyN2RjMmE5YWI3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjY1MDc1Mzg@._V1_UY98_CR54,0,67,98_AL_.jpg"
"Rumah Malaikat",(2016),"Horror","https://m.media-amazon.com/images/M/MV5BYTdlYWEwNWUtZjhjNS00MTZmLWJkYjMtMGQ3NmQ0YzE1ZWU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjAyNjU0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
"A Woman from Java",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BNjFkZTJiODQtYzhjZi00ZjJjLTg2NTEtMWQ0MzBlYzUyMTZmXkEyXkFqcGdeQXVyNDc3ODQ0NzE@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Turah",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BZDlmOGRmOWMtNTU0OS00NTQ3LTkwNDYtMmYwMmY3ZWI1ODkyXkEyXkFqcGdeQXVyNTM2NTg3Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Senjakala di Manado",(2016),"Comedy,Drama","https://m.media-amazon.com/images/M/MV5BM2JiMDY5ODQtYzc5Yi00OGI4LTkwYzEtMDRkZDRjZWZlYTMxXkEyXkFqcGdeQXVyMjY0OTI1NDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
"Cinta Laki-Laki Biasa",(2016),"Drama","https://m.media-amazon.com/images/M/MV5BYjI3MjMxOGYtNTBmZC00MjdjLTliNzktOTc1NjU5ZGM5YWYwXkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
"Bulan Terbelah di Langit Amerika 2",(2016),"Adventure,Drama","https://m.media-amazon.com/images/M/MV5BNDY0MTFlZGYtNTViMC00NmE5LTgyNGMtN2I5Yjc2MjE1NDc1XkEyXkFqcGdeQXVyNjIwMTgzMTg@._V1_UY98_CR0,0,67,98_AL_.jpg"
